fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X1_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X1,0,3,1,1,0,0,"[[False, 0, 0]]","[[1465, 0, 50, 0]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_1X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,10,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X0,0,7,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_2X1_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X3,0,3,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[836, 250, 1821, 250], [836, 250, 1821, 0]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_2X0_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X0,0,10,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X1,0,5,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1161, 250, 50, 250], [1161, 250, 50, 0], [1161, 0, 50, 250], [1161, 0, 50, 0]]",[]
PX303Fg006_5X4_0X3_0_PX303Fg006_5X4_1X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X1,0,2,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_1X0_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X0,0,33,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X3,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[976, 250, 50, 250], [976, 250, 50, 0], [976, 0, 50, 250], [976, 0, 50, 0]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_2X0_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X0,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[733, 0, 1066, 250], [733, 0, 1066, 0]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[893, 250, 50, 250], [893, 250, 50, 0], [893, 0, 50, 250], [893, 0, 50, 0]]",[]
PX303Fg006_4X3_1X2_1_PX303Fg006_4X3_3X0_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[666, 250, 50, 250], [666, 250, 50, 0], [666, 0, 50, 250], [666, 0, 50, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_2X0_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X0,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[784, 250, 50, 250], [784, 250, 50, 0], [784, 0, 50, 250], [784, 0, 50, 0]]",[]
PX303Fg006_6X3_1X2_1_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X2,0,2,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[672, 0, 1113, 250], [672, 250, 1113, 250]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X1,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_2X1_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X1,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[784, 250, 347, 0], [784, 250, 347, 250], [784, 0, 347, 0], [784, 0, 347, 250]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X0,0,3,1,1,0,0,"[[False, 1, 1]]","[[1203, 250, 50, 250]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_4X0,0,3,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[985, 250, 1080, 250], [985, 250, 1080, 0]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_2X1_0,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X1,0,7,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1138, 250, 50, 250], [1138, 250, 50, 0], [1138, 0, 50, 250]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X0,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1486, 0, 1167, 250], [1486, 0, 1167, 0], [1486, 250, 1167, 250], [1486, 250, 1167, 0]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X0,0,7,1,1,0,0,"[[False, 1, 0]]","[[894, 250, 769, 0]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_3X2_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X2,0,4,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1066, 250, 50, 250], [1066, 250, 50, 0], [1066, 0, 50, 250], [1066, 0, 50, 0]]",[]
PX303Fg006_6X4_1X2_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_4X1,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[882, 0, 50, 250], [882, 0, 50, 0]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X1,0,5,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1203, 250, 50, 250], [1203, 250, 50, 0]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_1X0_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X0,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1286, 0, 50, 250], [1286, 250, 50, 250]]",[]
PX303Fg006_4X4_2X0_0_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X1,0,8,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X3,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[976, 250, 50, 250], [976, 0, 50, 250]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[983, 250, 1131, 250], [983, 250, 1131, 0], [983, 0, 1131, 250], [983, 0, 1131, 0]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X1,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[919, 250, 50, 250], [919, 0, 50, 250]]",[]
PX303Fg006_6X3_1X0_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X4_3X2_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X2,1,49,47,47,24,12,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[794, 550, 50, 600], [794, 550, 50, 550], [794, 250, 50, 300], [794, 170, 50, 220], [794, 250, 50, 250], [794, 170, 50, 170], [794, 700, 50, 700], [794, 700, 50, 750], [794, 750, 50, 800], [794, 750, 50, 750], [794, 400, 50, 400], [794, 400, 50, 450], [794, 0, 50, 50], [794, 80, 50, 130], [794, 0, 50, 250], [794, 0, 50, 0], [794, 80, 50, 80], [794, 200, 50, 250], [794, 200, 50, 200], [794, 500, 50, 550], [794, 500, 50, 500], [794, 650, 50, 700], [794, 650, 50, 650], [794, 100, 50, 150], [794, 100, 50, 100], [794, 180, 50, 180], [794, 800, 50, 850], [794, 800, 50, 800], [794, 850, 50, 850], [794, 350, 50, 400], [794, 350, 50, 350], [794, 270, 50, 270], [794, 430, 50, 430], [794, 520, 50, 520], [794, 600, 50, 650], [794, 50, 50, 50], [794, 130, 50, 130], [794, 50, 50, 100], [794, 130, 50, 180], [794, 300, 50, 300], [794, 220, 50, 220], [794, 300, 50, 350], [794, 220, 50, 270], [794, 150, 50, 150], [794, 150, 50, 200], [794, 450, 50, 500], [794, 450, 50, 450]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X1,0,4,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[654, 0, 50, 250], [654, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_1X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X2,0,66,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_1X2_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X2,0,6,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X4_1X2_1_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X1,0,3,1,1,0,0,"[[False, 0, 1]]","[[946, 0, 50, 250]]",[]
PX303Fg006_5X3_1X2_1_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_1X2_PX303Fg006_5X3_3X0,0,2,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[745, 0, 50, 250], [745, 250, 50, 250]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X0,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[784, 250, 674, 250], [784, 250, 674, 0], [784, 0, 674, 250], [784, 0, 674, 0]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X3,0,3,3,3,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 1]]","[[624, 250, 50, 250], [624, 250, 50, 0], [624, 0, 50, 0]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X0,0,5,4,4,2,1,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[347, 0, 50, 250], [347, 0, 50, 0], [347, 250, 50, 250], [347, 250, 50, 0]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_4X1,0,1,1,1,0,0,"[[False, 1, 1]]","[[615, 250, 50, 250]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X1,0,5,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_3X0,0,7,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_1X3_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X3,0,7,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[834, 250, 50, 250], [834, 250, 50, 0]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1066, 250, 50, 250], [1066, 250, 50, 0], [1066, 0, 50, 250], [1066, 0, 50, 0]]",[]
PX303Fg006_5X4_2X2_1_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_2X2_PX303Fg006_5X4_3X3,0,1,1,1,0,0,"[[False, 0, 1]]","[[1079, 0, 50, 250]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X3,0,4,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1782, 250, 1821, 250], [1782, 250, 1821, 0], [1782, 0, 1821, 250]]",[]
PX303Fg006_5X3_3X2_0_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X2,0,5,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1433, 250]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X1,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_2X0_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_2X0,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[983, 250, 50, 250], [983, 250, 50, 0], [983, 0, 50, 250], [983, 0, 50, 0]]",[]
PX303Fg006_4X4_1X1_1_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X0,0,5,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1496, 250, 1208, 250], [1496, 250, 1208, 0]]",[]
PX303Fg006_5X3_3X1_1_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X0,0,4,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1219, 250, 50, 250], [1219, 250, 50, 0]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X1,1,40,36,35,4,2,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 0, 1], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 4, 4], [False, 4, 4]]","[[1099, 550, 50, 550], [1099, 250, 50, 300], [1099, 170, 50, 220], [1099, 250, 50, 250], [1099, 170, 50, 170], [1099, 250, 50, 0], [1099, 100, 50, 150], [1099, 100, 50, 100], [1099, 180, 50, 180], [1099, 0, 50, 50], [1099, 80, 50, 130], [1099, 0, 50, 250], [1099, 80, 50, 80], [1099, 200, 50, 250], [1099, 200, 50, 200], [1099, 500, 50, 550], [1099, 500, 50, 500], [1099, 50, 50, 50], [1099, 130, 50, 130], [1099, 50, 50, 100], [1099, 130, 50, 180], [1099, 1150, 50, 1200], [1099, 350, 50, 400], [1099, 350, 50, 350], [1099, 270, 50, 270], [1099, 400, 50, 400], [1099, 400, 50, 450], [1099, 1200, 50, 1200], [1099, 300, 50, 300], [1099, 220, 50, 220], [1099, 300, 50, 350], [1099, 220, 50, 270], [1099, 150, 50, 150], [1099, 150, 50, 200], [1099, 450, 50, 500], [1099, 450, 50, 450]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X0,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1161, 250, 50, 250], [1161, 250, 50, 0], [1161, 0, 50, 250], [1161, 0, 50, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_1X2_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X2,0,1,1,1,0,0,"[[False, 1, 0]]","[[834, 250, 882, 0]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X2,0,7,1,1,0,0,"[[False, 1, 0]]","[[1008, 250, 859, 0]]",[]
PX303Fg006_6X3_3X1_0_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X0,0,6,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X2,0,5,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[919, 250, 50, 250], [919, 0, 50, 250]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_1X2_1,PX303Fg006_5X3_0X2_PX303Fg006_5X3_1X2,0,66,1,1,0,0,"[[False, 1, 0]]","[[1008, 250, 745, 0]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,5,1,1,0,0,"[[False, 1, 0]]","[[1203, 250, 769, 0]]",[]
PX303Fg006_6X3_3X0_1_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[751, 250, 50, 250], [751, 250, 50, 0], [751, 0, 50, 250], [751, 0, 50, 0]]",[]
PX303Fg006_5X3_0X2_0_PX303Fg006_5X3_2X0_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,0,10,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_3X1,0,4,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[624, 250, 50, 250], [624, 250, 50, 0], [624, 0, 50, 250], [624, 0, 50, 0]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_3X2_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X2,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1099, 250, 50, 250], [1099, 250, 50, 0], [1099, 0, 50, 250], [1099, 0, 50, 0]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,0,2,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X1,0,5,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[893, 250, 50, 250], [893, 0, 50, 250]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_2X1_0,PX303Fg006_4X3_0X2_PX303Fg006_4X3_2X1,0,4,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X0,0,11,3,3,4,2,"[[False, 0, 0], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_3X1_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X1,0,40,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_4X4_0X2_0_PX303Fg006_4X4_1X1_0,PX303Fg006_4X4_0X2_PX303Fg006_4X4_1X1,0,1,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X1,0,5,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 1]]","[[976, 250, 50, 250], [976, 0, 50, 250], [976, 0, 50, 0]]",[]
PX303Fg006_5X3_1X1_0_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_2X2,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X0,0,5,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0]]","[[716, 0, 768, 250], [716, 0, 768, 0], [716, 250, 768, 0]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X0,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[919, 250, 50, 250], [919, 250, 50, 0], [919, 0, 50, 250], [919, 0, 50, 0]]",[]
PX303Fg006_4X3_2X1_1_PX303Fg006_4X3_3X2_1,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X2,0,5,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[2005, 250, 954, 250], [2005, 250, 954, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X1,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1161, 250, 999, 250], [1161, 250, 999, 0], [1161, 0, 999, 250], [1161, 0, 999, 0]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_3X1,0,3,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_4X2,0,4,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[985, 250, 827, 250], [985, 250, 827, 0]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X0_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X0,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1008, 0, 50, 250], [1008, 0, 50, 0], [1008, 250, 50, 250], [1008, 250, 50, 0]]",[]
PX303Fg006_4X4_2X3_0_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X0,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[239, 250, 1208, 250], [239, 250, 1208, 0]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X1,0,4,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[919, 250, 50, 250], [919, 0, 50, 250]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X1,0,4,1,1,0,0,"[[False, 1, 1]]","[[347, 250, 643, 250]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X0,0,5,1,1,0,0,"[[False, 1, 0]]","[[347, 250, 674, 0]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X2,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1782, 250, 1815, 250], [1782, 250, 1815, 0], [1782, 0, 1815, 250]]",[]
PX303Fg006_6X3_2X2_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_2X2_PX303Fg006_6X3_5X0,0,10,2,2,2,1,"[[False, 0, 0], [False, 1, 0]]","[[50, 250, 50, 0], [50, 0, 50, 0]]",[]
